Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
D1,2/4/2005,Kaiserslautern,Hannover,0,2,A,0,0,D,2004-05
D1,2/4/2005,Schalke 04,Nurnberg,4,1,H,3,0,H,2004-05
D1,2/4/2005,Werder Bremen,Stuttgart,1,2,A,0,0,D,2004-05
D1,2/4/2005,Wolfsburg,Bayern Munich,0,3,A,0,2,A,2004-05
D1,3/4/2005,Dortmund,Hertha,2,1,H,2,0,H,2004-05
D1,3/4/2005,M'gladbach,Bochum,2,2,D,1,0,H,2004-05
D1,9/4/2005,Bayern Munich,M'gladbach,2,1,H,0,0,D,2004-05
D1,9/4/2005,Bochum,Hannover,1,0,H,0,0,D,2004-05
D1,9/4/2005,Hamburg,Werder Bremen,1,2,A,0,1,A,2004-05
D1,9/4/2005,Hertha,Freiburg,3,1,H,2,0,H,2004-05
D1,9/4/2005,Leverkusen,Dortmund,0,1,A,0,0,D,2004-05
D1,9/4/2005,Mainz,Wolfsburg,0,2,A,0,0,D,2004-05
D1,9/4/2005,Stuttgart,Schalke 04,3,0,H,1,0,H,2004-05
D1,10/4/2005,Bielefeld,Kaiserslautern,0,2,A,0,2,A,2004-05
D1,10/4/2005,Nurnberg,Hansa Rostock,3,0,H,0,0,D,2004-05
D1,16/04/05,Dortmund,Bielefeld,1,1,D,1,0,H,2004-05
D1,16/04/05,Freiburg,Leverkusen,1,3,A,1,1,D,2004-05
D1,16/04/05,Hannover,Bayern Munich,0,1,A,0,0,D,2004-05
D1,16/04/05,Hansa Rostock,Stuttgart,2,1,H,1,0,H,2004-05
D1,16/04/05,M'gladbach,Mainz,1,1,D,0,0,D,2004-05
D1,16/04/05,Schalke 04,Hamburg,1,2,A,1,0,H,2004-05
D1,16/04/05,Werder Bremen,Hertha,0,1,A,0,1,A,2004-05
D1,17/04/05,Kaiserslautern,Bochum,1,2,A,0,1,A,2004-05
D1,17/04/05,Wolfsburg,Nurnberg,0,1,A,0,0,D,2004-05
D1,23/04/05,Bayern Munich,Bochum,3,1,H,2,0,H,2004-05
D1,23/04/05,Bielefeld,Freiburg,3,1,H,1,1,D,2004-05
D1,23/04/05,Dortmund,Kaiserslautern,4,2,H,2,2,D,2004-05
D1,23/04/05,Hamburg,Hansa Rostock,3,0,H,0,0,D,2004-05
D1,23/04/05,Hertha,Schalke 04,4,1,H,2,1,H,2004-05
D1,23/04/05,Mainz,Hannover,2,0,H,1,0,H,2004-05
D1,23/04/05,Stuttgart,Wolfsburg,0,0,D,0,0,D,2004-05
D1,24/04/05,Leverkusen,Werder Bremen,2,1,H,2,1,H,2004-05
D1,24/04/05,Nurnberg,M'gladbach,0,0,D,0,0,D,2004-05
D1,30/04/05,Bochum,Mainz,2,6,A,1,1,D,2004-05
D1,30/04/05,Freiburg,Dortmund,2,2,D,1,2,A,2004-05
D1,30/04/05,Hansa Rostock,Hertha,2,1,H,1,0,H,2004-05
D1,30/04/05,Kaiserslautern,Bayern Munich,0,4,A,0,2,A,2004-05
D1,30/04/05,M'gladbach,Stuttgart,2,0,H,2,0,H,2004-05
D1,30/04/05,Schalke 04,Leverkusen,3,3,D,3,1,H,2004-05
D1,30/04/05,Werder Bremen,Bielefeld,3,0,H,1,0,H,2004-05
D1,1/5/2005,Hannover,Nurnberg,1,0,H,0,0,D,2004-05
D1,1/5/2005,Wolfsburg,Hamburg,1,0,H,1,0,H,2004-05
D1,7/5/2005,Bielefeld,Schalke 04,0,2,A,0,1,A,2004-05
D1,7/5/2005,Freiburg,Kaiserslautern,1,2,A,0,2,A,2004-05
D1,7/5/2005,Hertha,Wolfsburg,3,1,H,0,1,A,2004-05
D1,7/5/2005,Leverkusen,Hansa Rostock,3,0,H,1,0,H,2004-05
D1,7/5/2005,Mainz,Bayern Munich,2,4,A,1,2,A,2004-05
D1,7/5/2005,Nurnberg,Bochum,2,1,H,1,0,H,2004-05
D1,7/5/2005,Stuttgart,Hannover,1,0,H,0,0,D,2004-05
D1,8/5/2005,Dortmund,Werder Bremen,1,0,H,1,0,H,2004-05
D1,8/5/2005,Hamburg,M'gladbach,0,0,D,0,0,D,2004-05
D1,14/05/05,Bayern Munich,Nurnberg,6,3,H,5,0,H,2004-05
D1,14/05/05,Bochum,Stuttgart,2,0,H,0,0,D,2004-05
D1,14/05/05,Hannover,Hamburg,2,1,H,1,1,D,2004-05
D1,14/05/05,Hansa Rostock,Bielefeld,1,1,D,1,1,D,2004-05
D1,14/05/05,Mainz,Kaiserslautern,3,2,H,1,1,D,2004-05
D1,14/05/05,M'gladbach,Hertha,0,0,D,0,0,D,2004-05
D1,14/05/05,Schalke 04,Dortmund,1,2,A,1,2,A,2004-05
D1,14/05/05,Werder Bremen,Freiburg,4,1,H,0,1,A,2004-05
D1,14/05/05,Wolfsburg,Leverkusen,2,2,D,2,0,H,2004-05
D1,21/05/05,Bielefeld,Wolfsburg,1,2,A,1,1,D,2004-05
D1,21/05/05,Dortmund,Hansa Rostock,2,1,H,0,1,A,2004-05
D1,21/05/05,Freiburg,Schalke 04,2,3,A,1,1,D,2004-05
D1,21/05/05,Hamburg,Bochum,0,1,A,0,1,A,2004-05
D1,21/05/05,Hertha,Hannover,0,0,D,0,0,D,2004-05
D1,21/05/05,Kaiserslautern,Werder Bremen,1,2,A,1,2,A,2004-05
D1,21/05/05,Leverkusen,M'gladbach,5,1,H,1,1,D,2004-05
D1,21/05/05,Nurnberg,Mainz,1,2,A,1,1,D,2004-05
D1,21/05/05,Stuttgart,Bayern Munich,1,3,A,0,2,A,2004-05
D1,5/8/2005,Bayern Munich,M'gladbach,3,0,H,1,0,H,2005-06
D1,6/8/2005,Duisburg,Stuttgart,1,1,D,1,1,D,2005-06
D1,6/8/2005,FC Koln,Mainz,1,0,H,0,0,D,2005-06
D1,6/8/2005,Hamburg,Nurnberg,3,0,H,2,0,H,2005-06
D1,6/8/2005,Hannover,Hertha,2,2,D,0,0,D,2005-06
D1,6/8/2005,Werder Bremen,Bielefeld,5,2,H,3,2,H,2005-06
D1,6/8/2005,Wolfsburg,Dortmund,2,2,D,1,0,H,2005-06
D1,7/8/2005,Ein Frankfurt,Leverkusen,1,4,A,1,1,D,2005-06
D1,7/8/2005,Schalke 04,Kaiserslautern,2,1,H,0,1,A,2005-06
D1,13/08/05,Bielefeld,Hamburg,0,2,A,0,0,D,2005-06
D1,13/08/05,Dortmund,Schalke 04,1,2,A,1,1,D,2005-06
D1,13/08/05,Hertha,Ein Frankfurt,2,0,H,0,0,D,2005-06
D1,13/08/05,Kaiserslautern,Duisburg,5,3,H,2,1,H,2005-06
D1,13/08/05,Leverkusen,Bayern Munich,2,5,A,1,3,A,2005-06
D1,13/08/05,M'gladbach,Wolfsburg,1,1,D,0,1,A,2005-06
D1,13/08/05,Nurnberg,Hannover,1,1,D,0,1,A,2005-06
D1,14/08/05,Mainz,Werder Bremen,0,2,A,0,1,A,2005-06
D1,14/08/05,Stuttgart,FC Koln,2,3,A,0,1,A,2005-06
D1,27/08/05,Bayern Munich,Hertha,3,0,H,0,0,D,2005-06
D1,27/08/05,Ein Frankfurt,Nurnberg,1,0,H,0,0,D,2005-06
D1,27/08/05,FC Koln,Kaiserslautern,2,3,A,0,1,A,2005-06
D1,27/08/05,Hamburg,Hannover,1,1,D,1,1,D,2005-06
D1,27/08/05,Schalke 04,M'gladbach,1,1,D,0,1,A,2005-06
D1,27/08/05,Werder Bremen,Stuttgart,1,1,D,1,0,H,2005-06
D1,27/08/05,Wolfsburg,Leverkusen,2,1,H,1,1,D,2005-06
D1,28/08/05,Bielefeld,Mainz,2,0,H,2,0,H,2005-06
D1,28/08/05,Duisburg,Dortmund,1,1,D,0,0,D,2005-06
D1,10/9/2005,Hannover,Ein Frankfurt,2,0,H,1,0,H,2005-06
D1,10/9/2005,Kaiserslautern,Werder Bremen,1,5,A,0,3,A,2005-06
D1,10/9/2005,Leverkusen,Schalke 04,1,1,D,0,0,D,2005-06
D1,10/9/2005,Mainz,Hamburg,1,3,A,0,1,A,2005-06
D1,10/9/2005,M'gladbach,Duisburg,2,1,H,1,1,D,2005-06
D1,10/9/2005,Nurnberg,Bayern Munich,1,2,A,1,1,D,2005-06
D1,10/9/2005,Stuttgart,Bielefeld,1,1,D,0,0,D,2005-06
D1,11/9/2005,Dortmund,FC Koln,2,1,H,1,0,H,2005-06
D1,11/9/2005,Hertha,Wolfsburg,3,0,H,0,0,D,2005-06
D1,17/09/05,Bayern Munich,Hannover,1,0,H,1,0,H,2005-06
D1,17/09/05,Bielefeld,Kaiserslautern,0,0,D,0,0,D,2005-06
D1,17/09/05,FC Koln,M'gladbach,2,1,H,2,0,H,2005-06
D1,17/09/05,Hamburg,Ein Frankfurt,1,1,D,0,0,D,2005-06
D1,17/09/05,Mainz,Stuttgart,1,2,A,0,0,D,2005-06
D1,17/09/05,Werder Bremen,Dortmund,3,2,H,1,1,D,2005-06
D1,17/09/05,Wolfsburg,Nurnberg,1,1,D,1,0,H,2005-06
D1,18/09/05,Duisburg,Leverkusen,1,3,A,1,2,A,2005-06
D1,18/09/05,Schalke 04,Hertha,0,0,D,0,0,D,2005-06
D1,20/09/05,Dortmund,Bielefeld,2,0,H,1,0,H,2005-06
D1,20/09/05,Ein Frankfurt,Bayern Munich,0,1,A,0,0,D,2005-06
D1,20/09/05,Hannover,Wolfsburg,2,4,A,1,4,A,2005-06
D1,20/09/05,M'gladbach,Werder Bremen,2,1,H,0,1,A,2005-06
D1,21/09/05,Hertha,Duisburg,3,2,H,1,1,D,2005-06
D1,21/09/05,Kaiserslautern,Mainz,0,2,A,0,1,A,2005-06
D1,21/09/05,Leverkusen,FC Koln,2,1,H,1,0,H,2005-06
D1,21/09/05,Nurnberg,Schalke 04,1,1,D,1,0,H,2005-06
D1,21/09/05,Stuttgart,Hamburg,1,2,A,0,1,A,2005-06
D1,24/09/05,Bielefeld,M'gladbach,0,2,A,0,1,A,2005-06
D1,24/09/05,Duisburg,Nurnberg,1,0,H,1,0,H,2005-06
D1,24/09/05,Hamburg,Bayern Munich,2,0,H,1,0,H,2005-06
D1,24/09/05,Mainz,Dortmund,1,1,D,0,0,D,2005-06
D1,24/09/05,Schalke 04,Hannover,2,0,H,0,0,D,2005-06
D1,24/09/05,Werder Bremen,Leverkusen,2,1,H,0,0,D,2005-06
D1,24/09/05,Wolfsburg,Ein Frankfurt,1,0,H,1,0,H,2005-06
D1,25/09/05,FC Koln,Hertha,0,1,A,0,0,D,2005-06
D1,25/09/05,Stuttgart,Kaiserslautern,1,0,H,1,0,H,2005-06
D1,1/10/2005,Bayern Munich,Wolfsburg,2,0,H,0,0,D,2005-06
D1,1/10/2005,Ein Frankfurt,Schalke 04,0,1,A,0,0,D,2005-06
D1,1/10/2005,Hannover,Duisburg,1,1,D,1,1,D,2005-06
D1,1/10/2005,Hertha,Werder Bremen,1,2,A,0,0,D,2005-06
D1,1/10/2005,Leverkusen,Bielefeld,1,1,D,0,0,D,2005-06
D1,1/10/2005,M'gladbach,Mainz,1,0,H,1,0,H,2005-06
D1,1/10/2005,Nurnberg,FC Koln,2,1,H,1,0,H,2005-06
D1,2/10/2005,Dortmund,Stuttgart,0,0,D,0,0,D,2005-06
D1,2/10/2005,Kaiserslautern,Hamburg,0,3,A,0,1,A,2005-06
D1,15/10/05,Bielefeld,Hertha,3,0,H,2,0,H,2005-06
D1,16/10/05,Duisburg,Ein Frankfurt,0,1,A,0,1,A,2005-06
D1,16/10/05,FC Koln,Hannover,1,4,A,0,0,D,2005-06
D1,15/10/05,Hamburg,Wolfsburg,0,1,A,0,1,A,2005-06
D1,15/10/05,Kaiserslautern,Dortmund,3,3,D,1,3,A,2005-06
D1,15/10/05,Mainz,Leverkusen,3,1,H,0,0,D,2005-06
D1,15/10/05,Schalke 04,Bayern Munich,1,1,D,0,1,A,2005-06
D1,15/10/05,Stuttgart,M'gladbach,1,1,D,0,1,A,2005-06
D1,15/10/05,Werder Bremen,Nurnberg,6,2,H,3,1,H,2005-06
D1,22/10/05,Bayern Munich,Duisburg,4,0,H,2,0,H,2005-06
D1,22/10/05,Ein Frankfurt,FC Koln,6,3,H,4,1,H,2005-06
D1,22/10/05,Hannover,Werder Bremen,0,0,D,0,0,D,2005-06
D1,22/10/05,Hertha,Mainz,3,1,H,2,0,H,2005-06
D1,22/10/05,M'gladbach,Kaiserslautern,4,1,H,3,1,H,2005-06
D1,22/10/05,Nurnberg,Bielefeld,2,3,A,1,1,D,2005-06
